b0020_b3762 :1 b0020 b3762 :2 1     b0020           b3762           1uthA/1_0_0     1uthA/1_1_1           15.8       44.1       0.64        180         9%
b1691_b3659 :1 b1691 b3659 :2 1     b1691           b3659           4apsA/1_0_0     4apsA/1_1_1            9.1       22.9       0.63        146        19%
b1691_b3666 :1 b1691 b3666 :2 1     b1691           b3666           4apsA/1_0_0     4apsA/1_1_1            9.5       24.2       0.63        144        14%
b1691_b3667 :1 b1691 b3667 :2 1     b1691           b3667           4apsA/1_0_0     4apsA/1_1_1            9.3       23.5       0.63        142        14%
b1691_b3710 :1 b1691 b3710 :2 1     b1691           b3710           4apsA/1_0_0     4apsA/1_1_1            7.5       19.7       0.44        130        14%
b1691_b3754 :1 b1691 b3754 :2 1     b1691           b3754           4apsA/1_0_0     4apsA/1_1_1           10.0       25.8       0.63        148        14%
b1691_b3874 :1 b1691 b3874 :2 1     b1691           b3874           4apsA/1_0_0     4apsA/1_1_1           10.2       26.2       0.63        150        15%
b1691_b4279 :1 b1691 b4279 :2 1     b1691           b4279           4apsA/1_0_0     4apsA/1_1_1            7.3       18.9       0.44        129        16%
b1691_b4337 :1 b1691 b4337 :2 1     b1691           b4337           4apsA/1_0_0     4apsA/1_1_1            9.3       23.6       0.62        140        12%
b1702_b3206 :1 b1702 b3206 :2 1     b1702           b3206           1y50A/2_0_1     1y50A/2_0_0            5.1       10.8       0.54         60        18%
b1736_b3206 :1 b1736 b3206 :2 1     b1736           b3206           2lrlD/1_0_3     2lrlD/1_1_2            5.2        8.9       0.78         76        67%
b1737_b3599 :1 b1737 b3599 :2 1     b1737           b3599           3qnqA/1_0_0     3qnqA/1_1_1           24.2       69.3       0.81        253        25%
b1748_b3617 :1 b1748 b3617 :2 1     b1748           b3617           3n5mA/1_0_0     3n5mA/1_1_1            8.3       22.2       0.42        120        10%
b1769_b2170 :1 b1769 b2170 :2 1     b1769           b2170           4apsA/1_0_0     4apsA/1_1_1            9.9       25.0       0.67        151        15%
b1769_b2322 :1 b1769 b2322 :2 1     b1769           b2322           4apsA/1_0_0     4apsA/1_1_1            9.6       24.0       0.67        148        12%
b1769_b3127 :1 b1769 b3127 :2 1     b1769           b3127           4apsA/1_0_0     4apsA/1_1_1           10.3       26.3       0.67        151        12%
b1769_b4356 :1 b1769 b4356 :2 1     b1769           b4356           4apsA/1_0_0     4apsA/1_1_1           10.4       26.6       0.67        151        13%
b1774_b2705 :1 b1774 b2705 :2 1     b1774           b2705           1kolA/1_0_2     1kolA/1_1_3            5.9       14.8       0.41         99        17%
b1774_b2774 :1 b1774 b2774 :2 1     b1774           b2774           1p0fA/1_0_0     1p0fA/1_1_1            7.3       20.0       0.32        165        14%
b1774_b2902 :1 b1774 b2902 :2 1     b1774           b2902           1mgoA/1_0_0     1mgoA/1_1_1            8.2       22.9       0.32        162        17%
b1774_b4249 :1 b1774 b4249 :2 1     b1774           b4249           1qlhA/1_0_1     1qlhA/1_0_0            7.9       22.2       0.32        155        16%
b1775_b2170 :1 b1775 b2170 :2 1     b1775           b2170           4apsA/1_0_0     4apsA/1_1_1            9.9       24.9       0.67        151        16%
b1775_b2322 :1 b1775 b2322 :2 1     b1775           b2322           4apsA/1_0_0     4apsA/1_1_1            9.6       24.2       0.67        148        14%
b1775_b3127 :1 b1775 b3127 :2 1     b1775           b3127           4apsA/1_0_0     4apsA/1_1_1           10.4       26.7       0.67        151        13%
b1775_b4356 :1 b1775 b4356 :2 1     b1775           b4356           4apsA/1_0_0     4apsA/1_1_1           10.4       26.6       0.67        151        15%
b1776_b2774 :1 b1776 b2774 :2 1     b1776           b2774           1y9aA/1_0_2     1y9aA/1_1_1            6.3       16.7       0.33        116        20%
b1791_b2170 :1 b1791 b2170 :2 1     b1791           b2170           4apsA/1_0_0     4apsA/1_1_1           10.1       25.5       0.68        152        15%
b1791_b2322 :1 b1791 b2322 :2 1     b1791           b2322           4apsA/1_0_0     4apsA/1_1_1            9.8       24.7       0.68        149        13%
b1791_b3127 :1 b1791 b3127 :2 1     b1791           b3127           4apsA/1_0_0     4apsA/1_1_1           10.5       27.0       0.67        152        13%
b1791_b4356 :1 b1791 b4356 :2 1     b1791           b4356           4apsA/1_0_0     4apsA/1_1_1           10.3       26.3       0.67        152        14%
b1802_b3366 :1 b1802 b3366 :2 1     b1802           b3366           1uljA/1_0_0     1uljA/1_1_4           10.4       29.3       0.41        136        14%
b1828_b2170 :1 b1828 b2170 :2 1     b1828           b2170           4apsA/1_0_0     4apsA/1_1_1           10.1       25.7       0.67        152        19%
b1828_b2322 :1 b1828 b2322 :2 1     b1828           b2322           4apsA/1_0_0     4apsA/1_1_1           10.0       25.1       0.67        149        16%
b1828_b3127 :1 b1828 b3127 :2 1     b1828           b3127           4apsA/1_0_0     4apsA/1_1_1           10.6       27.1       0.67        152        16%
b1828_b4356 :1 b1828 b4356 :2 1     b1828           b4356           4apsA/1_0_0     4apsA/1_1_1           10.3       26.2       0.67        152        17%
b1914_b3520 :1 b1914 b3520 :2 1     b1914           b3520           3cg0A/2_0_0     3cg0A/2_1_1            6.6       16.3       0.47        145        20%
b1920_b2309 :1 b1920 b2309 :2 1     b1920           b2309           1iitA/1_0_0     1iitA/1_0_1           10.4       25.7       0.76        127        23%
b1920_b2310 :1 b1920 b2310 :2 1     b1920           b2310           2pyyA/0_0_0     2pyyA/0_1_1            7.8       17.4       0.76        109        24%
b1939_b1945 :1 b1939 b1945 :2 1     b1939           b1945           3sohB/0_0_1     3sohB/0_1_0            8.7       20.2       0.78         85        29%
b1967_b3153 :1 b1967 b3153 :2 1     b1967           b3153           1oi4A/1_0_0     1oi4A/1_1_1            6.0       16.4       0.29         81        70%
b1982_b3831 :1 b1982 b3831 :2 1     b1982           b3831           1xe3A/1_0_0     1xe3A/1_1_5           17.2       47.1       0.79        174        17%
b2016_b2304 :1 b2016 b2304 :2 1     b2016           b2304           1n7hA/1_0_2     1n7hA/1_1_3           12.2       32.9       0.62        150        11%
b2044_b3786 :1 b2044 b3786 :2 1     b2044           b3786           3dzcA/1_0_0     3dzcA/1_1_1           12.3       33.7       0.58        159        37%
b2052_b2304 :1 b2052 b2304 :2 1     b2052           b2304           1n7hA/1_0_2     1n7hA/1_1_3           13.7       37.5       0.62        156        12%
b2053_b2304 :1 b2053 b2304 :2 1     b2053           b2304           1n7hA/1_0_2     1n7hA/1_1_3           14.3       39.5       0.62        160        40%
b2074_b3241 :1 b2074 b3241 :2 1     b2074           b3241           1t5eA/0_0_0     1t5eA/0_1_1           15.7       42.9       0.75        204        24%
b2074_b3597 :1 b2074 b3597 :2 1     b2074           b3597           4dk0A/1_0_2     4dk0A/1_0_3           16.9       47.3       0.67        230        15%
b2074_b4082 :1 b2074 b4082 :2 1     b2074           b4082           4dk0A/1_0_11    4dk0A/1_0_6           17.0       47.7       0.67        229        18%
b2077_b2170 :1 b2077 b2170 :2 1     b2077           b2170           4apsA/0_0_0     4apsA/0_1_1           10.5       26.6       0.70        154        14%
b2077_b2322 :1 b2077 b2322 :2 1     b2077           b2322           4apsA/1_0_0     4apsA/1_1_1           10.1       25.4       0.69        151        11%
b2077_b3127 :1 b2077 b3127 :2 1     b2077           b3127           4apsA/1_0_0     4apsA/1_1_1           10.9       28.1       0.67        154        11%
b2077_b4356 :1 b2077 b4356 :2 1     b2077           b4356           4apsA/1_0_0     4apsA/1_1_1           10.7       27.5       0.67        154        12%
b2091_b2774 :1 b2091 b2774 :2 1     b2091           b2774           1p0fA/1_0_0     1p0fA/1_1_1            7.6       21.0       0.32        166        12%
b2091_b2902 :1 b2091 b2902 :2 1     b2091           b2902           1mgoA/1_0_0     1mgoA/1_1_1            7.9       22.1       0.32        161        14%
b2097_b4381 :1 b2097 b4381 :2 1     b2097           b4381           3mypA/1_0_0     3mypA/1_1_1            9.3       23.7       0.60        104        13%
b2098_b2170 :1 b2098 b2170 :2 1     b2098           b2170           4apsA/0_0_0     4apsA/0_1_1           10.0       25.4       0.67        152        15%
b2098_b2322 :1 b2098 b2322 :2 1     b2098           b2322           4apsA/0_0_0     4apsA/0_1_1            9.9       24.9       0.67        149        12%
b2098_b3127 :1 b2098 b3127 :2 1     b2098           b3127           4apsA/0_0_0     4apsA/0_1_1           10.5       27.0       0.67        152        12%
b2098_b4356 :1 b2098 b4356 :2 1     b2098           b4356           4apsA/0_0_0     4apsA/0_1_1           10.5       26.7       0.67        152        13%
b2146_b2542 :1 b2146 b2542 :2 1     b2146           b2542           2yvfA/1_0_0     2yvfA/1_0_1            6.8       17.2       0.45        101        21%
b2146_b2711 :1 b2146 b2711 :2 1     b2146           b2711           2gr0A/1_0_1     2gr0A/1_0_0            7.1       18.2       0.45         98        27%
b2146_b3500 :1 b2146 b3500 :2 1     b2146           b3500           2gr1A/1_0_1     2gr1A/1_0_0            6.5       16.2       0.46         94        23%
b2159_b3873 :1 b2159 b3873 :2 1     b2159           b3873           3tvaA/0_0_0     3tvaA/0_1_1            8.1       20.6       0.53        128        13%
b2170_b2240 :1 b2170 b2240 :2 1     b2170           b2240           4apsA/1_0_0     4apsA/1_1_1           11.0       28.2       0.71        156        14%
b2170_b2246 :1 b2170 b2246 :2 1     b2170           b2246           4apsA/1_0_0     4apsA/1_1_1           10.4       26.6       0.68        152        15%
b2170_b2322 :1 b2170 b2322 :2 1     b2170           b2322           4apsA/1_0_0     4apsA/1_1_1           10.0       24.9       0.69        149        15%
b2170_b2367 :1 b2170 b2367 :2 1     b2170           b2367           4apsA/1_0_0     4apsA/1_1_1           10.6       27.1       0.67        152        13%
b2170_b2686 :1 b2170 b2686 :2 1     b2170           b2686           4apsA/1_0_0     4apsA/1_1_1           10.5       26.9       0.67        152        15%
b2170_b2771 :1 b2170 b2771 :2 1     b2170           b2771           4apsA/1_0_0     4apsA/1_1_1           10.6       27.2       0.67        152        15%
b2170_b2775 :1 b2170 b2775 :2 1     b2170           b2775           4apsA/1_0_0     4apsA/1_1_1           10.2       26.0       0.66        151        13%
b2170_b3093 :1 b2170 b3093 :2 1     b2170           b3093           4apsA/1_0_0     4apsA/1_1_1           10.9       27.8       0.69        154        17%
b2170_b3127 :1 b2170 b3127 :2 1     b2170           b3127           4apsA/1_0_0     4apsA/1_1_1           10.5       27.0       0.67        152        15%
b2170_b3364 :1 b2170 b3364 :2 1     b2170           b3364           4apsA/1_0_0     4apsA/1_1_1           10.4       26.4       0.68        153        14%
b2170_b3473 :1 b2170 b3473 :2 1     b2170           b3473           4apsA/1_0_0     4apsA/1_1_1           10.4       26.5       0.68        153        16%
b2170_b3547 :1 b2170 b3547 :2 1     b2170           b3547           4apsA/1_0_0     4apsA/1_1_1           10.5       26.8       0.67        150        14%
b2170_b3659 :1 b2170 b3659 :2 1     b2170           b3659           4apsA/1_0_0     4apsA/1_1_1           10.1       25.1       0.71        152        19%
b2170_b3662 :1 b2170 b3662 :2 1     b2170           b3662           4apsA/1_0_0     4apsA/1_1_1           10.6       27.3       0.67        151        15%
b2170_b3666 :1 b2170 b3666 :2 1     b2170           b3666           4apsA/0_0_0     4apsA/0_1_1           10.0       25.3       0.66        150        14%
b2170_b3667 :1 b2170 b3667 :2 1     b2170           b3667           4apsA/1_0_0     4apsA/1_1_1            9.7       24.7       0.64        148        14%
b2170_b3710 :1 b2170 b3710 :2 1     b2170           b3710           4apsA/1_0_0     4apsA/1_1_1            7.8       20.4       0.44        136        14%
b2170_b3754 :1 b2170 b3754 :2 1     b2170           b3754           4apsA/1_0_0     4apsA/1_1_1           10.7       27.3       0.69        154        14%
b2170_b3874 :1 b2170 b3874 :2 1     b2170           b3874           4apsA/1_0_0     4apsA/1_1_1           10.7       27.3       0.71        156        15%
b2170_b4279 :1 b2170 b4279 :2 1     b2170           b4279           4apsA/1_0_0     4apsA/1_1_1            7.8       20.5       0.44        135        16%
b2170_b4332 :1 b2170 b4332 :2 1     b2170           b4332           4apsA/1_0_0     4apsA/1_1_1           10.5       26.9       0.66        151        15%
b2170_b4337 :1 b2170 b4337 :2 1     b2170           b4337           4apsA/1_0_0     4apsA/1_1_1            9.9       25.3       0.62        146        13%
b2170_b4356 :1 b2170 b4356 :2 1     b2170           b4356           4apsA/1_0_0     4apsA/1_1_1           10.4       26.6       0.67        152        16%
b2193_b3520 :1 b2193 b3520 :2 1     b2193           b3520           3cg0A/2_0_0     3cg0A/2_1_1            6.4       15.7       0.47        145        18%
b2217_b3520 :1 b2217 b3520 :2 1     b2217           b3520           3cg0A/2_0_0     3cg0A/2_1_1            6.4       15.8       0.47        145        14%
b2240_b2322 :1 b2240 b2322 :2 1     b2240           b2322           4apsA/1_0_0     4apsA/1_1_1           10.4       26.3       0.69        153        13%
b2240_b3127 :1 b2240 b3127 :2 1     b2240           b3127           4apsA/1_0_0     4apsA/1_1_1           11.0       28.6       0.67        156        12%
b2240_b4356 :1 b2240 b4356 :2 1     b2240           b4356           4apsA/1_0_0     4apsA/1_1_1           11.0       28.6       0.67        156        14%
b2246_b2322 :1 b2246 b2322 :2 1     b2246           b2322           4apsA/0_0_0     4apsA/0_1_1            9.9       24.8       0.68        149        14%
b2246_b3127 :1 b2246 b3127 :2 1     b2246           b3127           4apsA/1_0_0     4apsA/1_1_1           10.5       26.8       0.67        152        13%
b2246_b4356 :1 b2246 b4356 :2 1     b2246           b4356           4apsA/1_0_0     4apsA/1_1_1           10.4       26.7       0.67        152        15%
b2255_b2304 :1 b2255 b2304 :2 1     b2255           b2304           4gllA/1_0_0     4gllA/1_1_1           12.8       33.9       0.69        165        21%
b2255_b4211 :1 b2255 b4211 :2 1     b2255           b4211           4gllA/1_0_0     4gllA/1_1_1           11.3       31.2       0.50        153        16%
b2304_b3788 :1 b2304 b3788 :2 1     b2304           b3788           1n7hA/1_0_2     1n7hA/1_1_3           13.2       37.1       0.51        151        21%
b2304_b4211 :1 b2304 b4211 :2 1     b2304           b4211           1n7hA/1_0_2     1n7hA/1_1_3           10.8       29.3       0.51        137         9%
b2367_b3127 :1 b2367 b3127 :2 1     b2367           b3127           4apsA/1_0_0     4apsA/1_1_1           10.4       26.6       0.67        152        11%
b2367_b4356 :1 b2367 b4356 :2 1     b2367           b4356           4apsA/1_0_0     4apsA/1_1_1           10.2       26.0       0.67        152        13%
b2368_b3241 :1 b2368 b3241 :2 1     b2368           b3241           4dk0A/1_0_11    4dk0A/1_0_7           17.9       49.8       0.74        241        23%
b2368_b3487 :1 b2368 b3487 :2 1     b2368           b3487           4dk0A/1_0_2     4dk0A/1_0_4           19.4       53.2       0.88        247        23%
b2368_b3586 :1 b2368 b3586 :2 1     b2368           b3586           4dk0A/1_0_2     4dk0A/1_0_4           19.8       54.6       0.88        247        21%
b2368_b3597 :1 b2368 b3597 :2 1     b2368           b3597           4dk0A/1_0_2     4dk0A/1_0_4           19.8       54.7       0.88        247        21%
b2368_b4082 :1 b2368 b4082 :2 1     b2368           b4082           4dk0A/1_0_2     4dk0A/1_0_4           19.7       54.2       0.88        247        27%
b2369_b3520 :1 b2369 b3520 :2 1     b2369           b3520           3cg0A/2_0_0     3cg0A/2_1_1            6.7       16.7       0.47        144        17%
b2383_b3206 :1 b2383 b3206 :2 1     b2383           b3206           3ezaA/0_0_0     3ezaA/0_1_1           10.1       23.6       0.85        127        32%
b2407_b3831 :1 b2407 b3831 :2 1     b2407           b3831           1g2oA/1_0_0     1g2oA/1_1_2            7.8       22.0       0.30         92        28%
b2415_b3206 :1 b2415 b3206 :2 1     b2415           b3206           1y50A/2_0_3     1y50A/2_0_1            8.0       19.9       0.55        108        25%
b2416_b3206 :1 b2416 b3206 :2 1     b2416           b3206           3ezaA/0_0_0     3ezaA/0_1_1           10.0       23.4       0.85        127        70%
b2417_b3206 :1 b2417 b3206 :2 1     b2417           b3206           1ggrB/0_0_1     1ggrB/0_1_0            8.0       17.4       0.82        116        75%
b2429_b3599 :1 b2429 b3599 :2 1     b2429           b3599           3qnqA/1_0_0     3qnqA/1_1_1           23.8       68.1       0.81        251        12%
b2538_b3366 :1 b2538 b3366 :2 1     b2538           b3366           3en1A/1_0_2     3en1A/1_0_4           10.4       29.2       0.42        153        40%
b2542_b2878 :1 b2542 b2878 :2 1     b2542           b2878           1gv4A/0_0_0     1gv4A/0_1_1            7.8       20.2       0.46         99        14%
b2542_b2887 :1 b2542 b2887 :2 1     b2542           b2887           2yvfA/1_0_1     2yvfA/1_0_0            7.8       20.0       0.50        104        23%
b2542_b3213 :1 b2542 b3213 :2 1     b2542           b3213           2gr1A/1_0_1     2gr1A/1_0_0            7.8       19.9       0.50        106        23%
b2545_b2774 :1 b2545 b2774 :2 1     b2545           b2774           1p0fA/1_0_0     1p0fA/1_1_1            7.4       20.3       0.32        164        18%
b2545_b2902 :1 b2545 b2902 :2 1     b2545           b2902           1a71A/1_0_0     1a71A/1_1_1            8.2       23.2       0.31        160        15%
b2545_b4249 :1 b2545 b4249 :2 1     b2545           b4249           1qlhA/1_0_1     1qlhA/1_0_0            8.1       22.7       0.32        154        14%
b2573_b4293 :1 b2573 b4293 :2 1     b2573           b4293           1or7A/3_0_0     1or7A/3_1_2            9.6       22.5       0.82        117        52%
b2662_b3617 :1 b2662 b3617 :2 1     b2662           b3617           1m0qA/1_0_3     1m0qA/1_0_0            8.4       22.7       0.41        135         8%
b2685_b3241 :1 b2685 b3241 :2 1     b2685           b3241           4dk0A/1_0_11    4dk0A/1_0_7           17.6       48.9       0.74        239        22%
b2685_b3487 :1 b2685 b3487 :2 1     b2685           b3487           4dk0A/1_0_2     4dk0A/1_0_4           19.1       52.3       0.88        245        22%
b2685_b3586 :1 b2685 b3586 :2 1     b2685           b3586           4dk0A/1_0_2     4dk0A/1_0_4           19.4       53.4       0.88        245        20%
b2685_b3597 :1 b2685 b3597 :2 1     b2685           b3597           4dk0A/1_0_2     4dk0A/1_0_4           19.4       53.3       0.88        245        20%
b2685_b4082 :1 b2685 b4082 :2 1     b2685           b4082           4dk0A/1_0_2     4dk0A/1_0_4           19.1       52.2       0.88        245        26%
b2686_b3127 :1 b2686 b3127 :2 1     b2686           b3127           4apsA/1_0_0     4apsA/1_1_1           10.3       26.2       0.67        152        13%
b2686_b4356 :1 b2686 b4356 :2 1     b2686           b4356           4apsA/1_0_0     4apsA/1_1_1           10.2       26.0       0.67        152        15%
b2711_b3213 :1 b2711 b3213 :2 1     b2711           b3213           2gr1A/1_0_1     2gr1A/1_0_0            7.6       19.4       0.50        100        26%
b2711_b3366 :1 b2711 b3366 :2 1     b2711           b3366           2v3bA/1_0_0     2v3bA/1_1_1            6.1       16.1       0.34         93        30%
b2715_b3599 :1 b2715 b3599 :2 1     b2715           b3599           3qnqA/1_0_0     3qnqA/1_1_1           23.0       65.5       0.81        247        13%
b2739_b3873 :1 b2739 b3873 :2 1     b2739           b3873           3cqiA/0_0_0     3cqiA/0_1_1           16.1       43.6       0.80        203        15%
b2771_b3127 :1 b2771 b3127 :2 1     b2771           b3127           4apsA/1_0_0     4apsA/1_1_1           10.5       27.0       0.67        152        13%
b2771_b4356 :1 b2771 b4356 :2 1     b2771           b4356           4apsA/1_0_0     4apsA/1_1_1           10.4       26.5       0.67        152        15%
b2772_b2978 :1 b2772 b2978 :2 1     b2772           b2978           2vaoA/1_0_6     2vaoA/1_1_7            7.9       21.9       0.35        145        10%
b2774_b3253 :1 b2774 b3253 :2 1     b2774           b3253           3oecA/0_0_0     3oecA/0_1_3            5.3       13.8       0.30        133        24%
b2774_b3616 :1 b2774 b3616 :2 1     b2774           b3616           2wdzA/0_0_0     2wdzA/0_1_3            6.7       15.2       0.61         77        10%
b2774_b4051 :1 b2774 b4051 :2 1     b2774           b4051           2dteA/1_0_2     2dteA/1_1_1            6.4       17.4       0.30        135        22%
b2774_b4267 :1 b2774 b4267 :2 1     b2774           b4267           2wdzA/0_0_0     2wdzA/0_1_3            5.8       13.6       0.51         77         9%
b2774_b4269 :1 b2774 b4269 :2 1     b2774           b4269           2wdzA/0_0_0     2wdzA/0_1_3            5.9       13.7       0.52         77         7%
b2774_b4358 :1 b2774 b4358 :2 1     b2774           b4358           2wdzA/0_0_0     2wdzA/0_1_3            6.3       14.4       0.59         76        11%
b2775_b3127 :1 b2775 b3127 :2 1     b2775           b3127           4apsA/0_0_0     4apsA/0_1_1           10.6       27.3       0.66        151        11%
b2775_b4356 :1 b2775 b4356 :2 1     b2775           b4356           4apsA/0_0_0     4apsA/0_1_1           10.6       27.2       0.66        151        13%
b2782_b4225 :1 b2782 b4225 :2 1     b2782           b4225           1m1fA/1_0_0     1m1fA/1_1_1           14.0       36.7       0.81        132        36%
b2801_b3127 :1 b2801 b3127 :2 1     b2801           b3127           4apsA/1_0_0     4apsA/1_1_1           11.0       28.4       0.67        155        12%
b2801_b4356 :1 b2801 b4356 :2 1     b2801           b4356           4apsA/1_0_0     4apsA/1_1_1           11.0       28.6       0.67        155        13%
b2810_b3359 :1 b2810 b3359 :2 1     b2810           b3359           1ecxA/1_0_0     1ecxA/1_1_1            5.3       11.1       0.59         72        20%
b2810_b3517 :1 b2810 b3517 :2 1     b2810           b3517           3nnkA/1_0_0     3nnkA/1_1_2            5.7       15.3       0.30        108        13%
b2810_b3617 :1 b2810 b3617 :2 1     b2810           b3617           1ecxA/0_0_0     1ecxA/0_1_1            5.5       11.8       0.58         74        17%
b2829_b3206 :1 b2829 b3206 :2 1     b2829           b3206           3ezaA/0_0_0     3ezaA/0_1_1           10.1       23.8       0.85        127        35%
b2873_b2883 :1 b2873 b2883 :2 1     b2873           b2883           3sfwA/1_0_2     3sfwA/1_1_3            8.7       23.9       0.39        131        16%
b2879_b4095 :1 b2879 b4095 :2 1     b2879           b4095           2fvmA/1_0_0     2fvmA/1_1_2           10.9       29.3       0.57        165        12%
b2893_b4136 :1 b2893 b4136 :2 1     b2893           b4136           1jzdC/1_0_2     1jzdC/1_1_1            9.0       20.5       0.84         97        95%
b2902_b3253 :1 b2902 b3253 :2 1     b2902           b3253           3ucxA/1_0_3     3ucxA/1_0_2            5.2       13.5       0.30        124        29%
b2902_b4051 :1 b2902 b4051 :2 1     b2902           b4051           3vdrA/0_0_0     3vdrA/0_1_3            8.3       23.3       0.31        139        18%
b2902_b4267 :1 b2902 b4267 :2 1     b2902           b4267           2c7vA/1_0_0     2c7vA/1_1_2            8.8       24.7       0.33        145        21%
b2989_b3592 :1 b2989 b3592 :2 1     b2989           b3592           3c8eA/1_0_0     3c8eA/1_1_1           22.3       65.0       0.63        246        65%
b3073_b3617 :1 b3073 b3617 :2 1     b3073           b3617           3n5mA/1_0_0     3n5mA/1_1_1            9.4       26.1       0.42        124        11%
b3093_b3127 :1 b3093 b3127 :2 1     b3093           b3127           4apsA/1_0_0     4apsA/1_1_1           11.1       28.7       0.67        154        16%
b3093_b4356 :1 b3093 b4356 :2 1     b3093           b4356           4apsA/1_0_0     4apsA/1_1_1           11.2       29.2       0.67        154        17%
b3102_b3229 :1 b3102 b3229 :2 1     b3102           b3229           4g0lA/1_0_0     4g0lA/1_1_1            8.7       23.3       0.47        109        62%
b3102_b3592 :1 b3102 b3592 :2 1     b3102           b3592           4g0kA/1_0_0     4g0kA/1_1_1            7.6       20.3       0.41        108        61%
b3127_b3364 :1 b3127 b3364 :2 1     b3127           b3364           4apsA/1_0_0     4apsA/1_1_1           10.4       26.4       0.67        153        12%
b3127_b3473 :1 b3127 b3473 :2 1     b3127           b3473           4apsA/1_0_0     4apsA/1_1_1           10.4       26.4       0.67        153        15%
b3127_b3547 :1 b3127 b3547 :2 1     b3127           b3547           4apsA/1_0_0     4apsA/1_1_1           10.3       26.4       0.67        150        12%
b3127_b3659 :1 b3127 b3659 :2 1     b3127           b3659           4apsA/1_0_0     4apsA/1_1_1            9.9       24.9       0.67        152        17%
b3127_b3662 :1 b3127 b3662 :2 1     b3127           b3662           4apsA/1_0_0     4apsA/1_1_1           10.7       27.5       0.67        151        13%
b3127_b3666 :1 b3127 b3666 :2 1     b3127           b3666           4apsA/0_0_0     4apsA/0_1_1           10.2       25.9       0.66        150        12%
b3127_b3667 :1 b3127 b3667 :2 1     b3127           b3667           4apsA/1_0_0     4apsA/1_1_1            9.8       25.1       0.64        148        12%
b3127_b3754 :1 b3127 b3754 :2 1     b3127           b3754           4apsA/1_0_0     4apsA/1_1_1           10.7       27.5       0.67        154        12%
b3127_b3874 :1 b3127 b3874 :2 1     b3127           b3874           4apsA/1_0_0     4apsA/1_1_1           10.8       27.8       0.67        156        13%
b3127_b4332 :1 b3127 b4332 :2 1     b3127           b4332           4apsA/1_0_0     4apsA/1_1_1           10.4       26.7       0.66        151        13%
b3127_b4337 :1 b3127 b4337 :2 1     b3127           b4337           4apsA/1_0_0     4apsA/1_1_1            9.9       25.3       0.62        146        10%
b3127_b4356 :1 b3127 b4356 :2 1     b3127           b4356           4apsA/1_0_0     4apsA/1_1_1           10.5       27.0       0.67        152        14%
b3201_b3734 :1 b3201 b3734 :2 1     b3201           b3734           2fgjA/0_0_0     2fgjA/0_1_1            7.8       22.3       0.28        141        17%
b3206_b3947 :1 b3206 b3947 :2 1     b3206           b3947           3ezaB/0_0_1     3ezaB/0_1_0            9.9       23.3       0.85        127        33%
b3241_b3265 :1 b3241 b3265 :2 1     b3241           b3265           1vf7A/0_0_0     1vf7A/0_1_1           16.3       43.6       0.86        213        45%
b3241_b3513 :1 b3241 b3513 :2 1     b3241           b3513           1vf7A/0_0_0     1vf7A/0_1_1           16.4       43.8       0.86        213        39%
b3241_b4082 :1 b3241 b4082 :2 1     b3241           b4082           3fppA/1_0_2     3fppA/1_1_3           16.6       46.3       0.68        234        22%
b3253_b4249 :1 b3253 b4249 :2 1     b3253           b4249           3twoA/1_0_0     3twoA/1_1_1            6.1       16.2       0.32        133        11%
b3265_b3597 :1 b3265 b3597 :2 1     b3265           b3597           4dk0A/1_0_2     4dk0A/1_0_3           16.8       47.0       0.67        232        14%
b3265_b4082 :1 b3265 b4082 :2 1     b3265           b4082           4dk0A/1_0_11    4dk0A/1_0_6           16.6       46.6       0.67        231        17%
b3339_b4375 :1 b3339 b4375 :2 1     b3339           b4375           1ha3A/0_0_0     1ha3A/0_1_1            6.3       16.3       0.38        129        59%
b3359_b3617 :1 b3359 b3617 :2 1     b3359           b3617           3n5mA/1_0_0     3n5mA/1_1_1            8.1       21.8       0.42        120        13%
b3364_b4356 :1 b3364 b4356 :2 1     b3364           b4356           4apsA/1_0_0     4apsA/1_1_1           10.6       27.3       0.67        153        13%
b3463_b3734 :1 b3463 b3734 :2 1     b3463           b3734           2fgjA/0_0_0     2fgjA/0_1_1            7.3       20.7       0.28        134        22%
b3473_b4356 :1 b3473 b4356 :2 1     b3473           b4356           4apsA/0_0_0     4apsA/0_1_1           10.5       26.8       0.67        153        16%
b3487_b3513 :1 b3487 b3513 :2 1     b3487           b3513           4dk0A/1_0_2     4dk0A/1_0_4           16.5       46.1       0.67        230        15%
b3487_b3586 :1 b3487 b3586 :2 1     b3487           b3586           3fppA/1_0_4     3fppA/1_1_5           18.4       49.6       0.94        245        20%
b3487_b3597 :1 b3487 b3597 :2 1     b3487           b3597           3fppA/1_0_4     3fppA/1_1_5           18.4       49.5       0.94        245        20%
b3513_b3586 :1 b3513 b3586 :2 1     b3513           b3586           4dk0A/1_0_2     4dk0A/1_0_3           16.2       45.2       0.67        230        15%
b3513_b3597 :1 b3513 b3597 :2 1     b3513           b3597           4dk0A/1_0_2     4dk0A/1_0_3           17.0       47.7       0.67        232        14%
b3513_b4082 :1 b3513 b4082 :2 1     b3513           b4082           4dk0A/1_0_11    4dk0A/1_0_6           16.8       47.0       0.67        231        16%
b3547_b3710 :1 b3547 b3710 :2 1     b3547           b3710           4apsA/1_0_0     4apsA/1_1_1            8.0       21.2       0.44        134        11%
